File Name,Description
tellme.0.1.tar.gz,TellMe v0.1 - Retrives netbios name from remote Windog (as described in Hobbit'sdocument cifs.txt).  By CyberPsychotic.
termz.c,Dosemu/S-Lang Buffer Overflow in Linux version can result in local root compromise.  Exploit code included.
tigris-rat-access.tx..>,"ACC's 'Tigris' Access Terminal server has serious security vunerabilities which let remote attacker view dump of the configuration, as well as run -any- non-privileged command, including the ability to telnet from the machine, ping other machines."
tmp-advisory.txt,L0pht (mini)Advisory - Just about every OS out there is replete with programs that insecurely handle files in publicly accesible temporary directories.  By mudge@l0pht.com.
trojan-backdoor-ftp...>,"Trojan (backdoored) version of util-linux-2.9g found on ftp.win.tue.nl, further emphasizing security problems associated with end user not performing authentication/signature checking of all files downloaded from remote locations.  The exploit code inserted into the trojaned version of util-linux2.9g is included."
ufodump.c,"ufodump - i386 Solaris local root exploit for /usr/lib/fs/ufs/ufsdump, tested and confirmed under Solaris 2.6 i386."
webramp-M3-entre.txt,"More WebRamp M3 remote network access bugs/insecurities.  This file includes the default login/password, and even a couple of suggestions for malicious uses."
webramp-M3.txt,WebRamp M3 remote network access bug allows remote attacker to easily connect to the router via telnet; default admin password poses additional security risks.
wyjeb.c,Simple local Denial of Service attack that crashes machines quickly via syslogd.  By m0rBIuS of zoom.rotator.
yahoo-pager-chat-con..>,Yahoo Pager flaw in Chat Control allows remote attacker to kill user connections to pager server and/or cause Yahoo Pager client to become unstable for user.
CA-99-03-FTP-Buffer-..>,Remote buffer overflows in various FTP servers leads to potential root compromise. By CERT.
ClearCase.txt,"Poor security coding leaves several race conditions and other security problems in Clear Case, a configuration management program from Rational Software. Local root compromise. ""clear_waste.sh"" exploit code included.  By Dr Mudge, of L0pht Heavy Industries."
SDI-lsof,
SDI-lsof.c,Local root compromise exploit code for lsof buffer overflow condition. By Sekure SDI.
SDI-super.c,"Latest patched versions of the ""super"" software package contain a buffer overflow that can easily lead to local root compromise. Exploit code and patch included. By Sekure SDI."
Wingate_Registry_spl..>,Detailed description of how to change Wingate settings by editing the registry. By TermAnnex.
activeX.file.system...>,FileSystemObject can be used to view or alter any files on an ASP (Active Server Page) web server. Exploit code example included.
all-access.c,"Retrieve and ""decrypt"" MS Access 97 Passwords from Access 97 database (*.mdb).  UNIX source code.  By Nate Lawson."
all-access.exe,"Retrieve and ""decrypt"" MS Access 97 Passwords from Access 97 database (*.mdb).  Win32 executable.  By Nate Lawson."
allaire.getfile.cfm...>,Allaire Forums GetFile.cfm bug allows anyone to access any file on servers running Allaire Forums software.
altavista.firewall97..>,AltaVista Software's Firewall97 for Digital Unix contains security hole that allows remote attacker to gain root access.
aol4.0.email.bof.txt,Remote buffer overflow in AOL 4.0 email client. Simple exploit description included.
arcserve.nt.agents.t..>,Severe Security Hole in ARCserve NT agents allows usernames and passwords to easily be sniffed and decrypted. Exploit details included.
ascend.multilink.ppp..>,Vulnerability in Ascend's multilink PPP implementation over ISDN can lead to remote Denial of Service attack.
autofs.linux.txt,Linux autofs buffer overflow in 2.0.36 - 2.2.1 can result in local Denial of Service attacks and root compromise by non-privleged users.
backoffice.installer..>,"Microsoft BackOffice Server 4.0 does not delete installation setup files, resulting in possibility of local root compromise. No patch available yet, but temporary solutions are described."
bintec.boss.txt,Vulnerability in Bintec Firmware BOSS V4.9 Release 1 and earlier permits remote attacker to gain unauthorized access.
bncx.c,Linux BNC remote exploit for versions earlier than 2.4.4. By The Tekneeq Crew.
cf40.txt,Cold Fusion v4.0 security - A variety of security holes described in Cold Fusion v4.0.  By .rain.forest.puppy..
cfengine.symlink.txt,Error in the way cfengine handles temporary files when it runs the tidy action on homedirectories makes it suspectible to a symlink attack. Fixes available.
cgiscan2.c,"Updated version of cgi exploit scanner, with additional checks for new exploits. By Bronc Buster."
clearcase2.txt,More security holes found in Rational Software ClearCase - race conditions result in local root compromise.
cobalt.raq.txt,"Security hole in Cobalt RaQ web servers allows malicious attacker to enter remote systems, find the system administrator's password, and gain root access. Simple exploit description and suggested fixes included."
cprobe.sh,"cprobe v1.0 mass cgi scanner shell script.  There are plenty of cgi vulnerability scanners on the Net, but this one has some really nice features: scans for over 23 cgi scripts with known security vulnerablities, checks for httpd version information, if server is running frontpage extentions checks for 4 major pwd files, s"
crontab_backdoor.sh,"A simple shell script that binds a root shell to a socket, on selected port and for specific amount of time (controlled by crontab)."
dccsnoop.txt,"DCC Sending the device files /dev/ttyp1 - ? while someone is logged in on that ttyp to an outside client will send all information sent from that user to the target client, making it possible to snoop his connection, password and login through IRC."
digital.unix.bofs.tx..>,A variety of Buffer Overflows in Digital Unix that can lead to problems as severe as remote root compromise are described in detail by Lamont Granquist.
domain.nu.DoS.txt,Potential exists for Denial of Service attacks and domain hijacking of any .nu domains due to poorly implemented Niu DNS setup process.
fakebo.bof.shell.c,"Buffer overflow in latest version of fakebo (v0.31) allows remote code execution, potential remote root compromise. By Groovy Gus."
frame.spoof.txt,
ftpd.txt,Remote buffer overflows in FTP servers lead to potential root compromise. ProFTPD (1.2.0pre1) and Wuarchive ftpd (2.4.2-academ[BETA-18]).
ftpdchk.pl,"Denial of Service attack against newly patched ProFTPD servers.  Coded in perl, kills ftpd.  By bubba."
hp5crash.txt,Denial of Service attack against HP printers.
humpdee.tgz,Basic Linux rpc.mountd remote exploit. By The Tekneeq Crew.
humpdee2.tgz,"The new and improved Linux rpc.mountd remote exploit, much more efficient and discreet. By The Tekneeq Crew."
hyperseek.txt,The HyperSeek search engine and database software contains security holes allowing remote attacks that compromise web site integrity.
ie4.clipboard.txt,Microsoft Internet Explorer 4.x vulnerability in ActiveX object allows remote attacker to obtain local user's clipboard content with simple JavaScript code. By Juan Carlos Garcia Cuartango.
iis.4.0.metabase.pas..>,"Microsoft IIS 4.0 metabase can reveal plaintext passwords. Microsoft has been informed, but no patch has been released."
iis4.0.smtp.DoS.txt,Microsoft IIS 4.0 SMTPSVC bug and incompatibility with QMAIL can result in server crashes. Patches available.
iis4.proxy.passwd.tx..>,"Microsoft IIS4 allows proxied password attacks over NetBIOS. Specifically, a remote attacker can attack user accounts local to the Web Server as well as other machines across the Internet, even if firewalls are being used, allowing ""proxied remote password attacks"". By David Litchfield."
imapx.c,"A better Linux imap remote exploit, works against various versions. By The Tekneeq Crew."
inetd.DoS.c,Simple but effective Denial of Service code that exploits inetd.  By ArchAng3| 0f Death.
install.iss.txt,"ISS Internet Security Scanner for Linux (version 5.3) install.iss security hole is vulnerable to the standard tmp-symlink attack. Not much exploit potential here, as noted by Fyodor, but this problem raises serious questions about the overall integrity of proprietary ISS software that is distributed in binary form only."
interscan.viruswall...>,Trend Micro's InterScan VirusWall does not properly protect LANs from inbound traffic (any user can download binaries and virus infected files though the VirusWall). Exploit code included; no patch available from the vendor yet. By s10 and unicorn of BlackHats.
iss.brute.force.txt,The ISS Internet Scanner lets you brute force by using username/password pairs specified in the file default.login.
iss.exploit.c,Example generic tmp-symlink exploit code that can be used for Denial of Service attacks or root compromises.
junk.tar.gz,"Example script that exploits the poc.mail.local.txt (mail.local) security hole. By sw3, of proof of concept."
linux2.2.1-proc-smp-..>,Detailed descriptions of SMP /proc race conditions in Linux 2.2.1 kernel.  Patches and Linux-2.2.1 /proc SMP race sniffer exploit code included.
listerine.tar.gz,"Example script to test for the ncftpd.txt (NcFTPd) security exploit. By sw3, of proof of concept."
lsof-xploit.c,Exploit code for buffer overflow in lsof versions 4.40 and earlier that enables any local user to obtain root privileges.
lsof.txt,Buffer overflow in lsof v4.40 and earlier allows local root compromise. Suggested patch and fix information included. By HERT.
